season,date,home_team,away_team,home_goals,away_goals,result,target
2021.0,2021-09-12 00:00:00+00:00,Leeds,Liverpool,0,3,AWAY_TEAM,2
2021.0,2021-09-13 00:00:00+00:00,Everton,Burnley,3,1,HOME_TEAM,1
2021.0,2021-09-17 00:00:00+00:00,Newcastle,Leeds,1,1,DRAW,0
2021.0,2021-09-18 00:00:00+00:00,Norwich,Watford,1,3,AWAY_TEAM,2
2021.0,2021-09-18 00:00:00+00:00,Aston Villa,Everton,3,0,HOME_TEAM,1
2021.0,2021-09-18 00:00:00+00:00,Man City,Southampton,0,0,DRAW,0
2021.0,2021-09-18 00:00:00+00:00,Liverpool,Crystal Palace,3,0,HOME_TEAM,1
2021.0,2021-09-18 00:00:00+00:00,Burnley,Arsenal,0,1,AWAY_TEAM,2
2021.0,2021-09-18 00:00:00+00:00,Wolves,Brentford,0,2,AWAY_TEAM,2
2021.0,2021-09-19 00:00:00+00:00,Brighton,Leicester,2,1,HOME_TEAM,1
2021.0,2021-09-19 00:00:00+00:00,West Ham,Man United,1,2,AWAY_TEAM,2
2021.0,2021-09-19 00:00:00+00:00,Tottenham,Chelsea,0,3,AWAY_TEAM,2
2021.0,2021-09-25 00:00:00+00:00,Brentford,Liverpool,3,3,DRAW,0
2021.0,2021-09-25 00:00:00+00:00,Watford,Newcastle,1,1,DRAW,0
2021.0,2021-09-25 00:00:00+00:00,Leicester,Burnley,2,2,DRAW,0
2021.0,2021-09-25 00:00:00+00:00,Leeds,West Ham,1,2,AWAY_TEAM,2
2021.0,2021-09-25 00:00:00+00:00,Everton,Norwich,2,0,HOME_TEAM,1
2021.0,2021-09-25 00:00:00+00:00,Man United,Aston Villa,0,1,AWAY_TEAM,2
2021.0,2021-09-25 00:00:00+00:00,Chelsea,Man City,0,1,AWAY_TEAM,2
2021.0,2021-09-26 00:00:00+00:00,Southampton,Wolves,0,1,AWAY_TEAM,2
2021.0,2021-09-26 00:00:00+00:00,Arsenal,Tottenham,3,1,HOME_TEAM,1
2021.0,2021-09-27 00:00:00+00:00,Crystal Palace,Brighton,1,1,DRAW,0
2021.0,2021-10-02 00:00:00+00:00,Brighton,Arsenal,0,0,DRAW,0
2021.0,2021-10-02 00:00:00+00:00,Wolves,Newcastle,2,1,HOME_TEAM,1
2021.0,2021-10-02 00:00:00+00:00,Leeds,Watford,1,0,HOME_TEAM,1
2021.0,2021-10-02 00:00:00+00:00,Burnley,Norwich,0,0,DRAW,0
2021.0,2021-10-02 00:00:00+00:00,Man United,Everton,1,1,DRAW,0
2021.0,2021-10-02 00:00:00+00:00,Chelsea,Southampton,3,1,HOME_TEAM,1
2021.0,2021-10-03 00:00:00+00:00,Crystal Palace,Leicester,2,2,DRAW,0
2021.0,2021-10-03 00:00:00+00:00,Tottenham,Aston Villa,2,1,HOME_TEAM,1
2021.0,2021-10-03 00:00:00+00:00,West Ham,Brentford,1,2,AWAY_TEAM,2
2021.0,2021-10-03 00:00:00+00:00,Liverpool,Man City,2,2,DRAW,0
2021.0,2021-10-16 00:00:00+00:00,Man City,Burnley,2,0,HOME_TEAM,1
2021.0,2021-10-16 00:00:00+00:00,Brentford,Chelsea,0,1,AWAY_TEAM,2
2021.0,2021-10-16 00:00:00+00:00,Southampton,Leeds,1,0,HOME_TEAM,1
2021.0,2021-10-16 00:00:00+00:00,Norwich,Brighton,0,0,DRAW,0
2021.0,2021-10-16 00:00:00+00:00,Aston Villa,Wolves,2,3,AWAY_TEAM,2
2021.0,2021-10-16 00:00:00+00:00,Watford,Liverpool,0,5,AWAY_TEAM,2
2021.0,2021-10-16 00:00:00+00:00,Leicester,Man United,4,2,HOME_TEAM,1
2021.0,2021-10-17 00:00:00+00:00,Everton,West Ham,0,1,AWAY_TEAM,2
2021.0,2021-10-17 00:00:00+00:00,Newcastle,Tottenham,2,3,AWAY_TEAM,2
2021.0,2021-10-18 00:00:00+00:00,Arsenal,Crystal Palace,2,2,DRAW,0
2021.0,2021-10-22 00:00:00+00:00,Arsenal,Aston Villa,3,1,HOME_TEAM,1
2021.0,2021-10-23 00:00:00+00:00,Crystal Palace,Newcastle,1,1,DRAW,0
2021.0,2021-10-23 00:00:00+00:00,Brighton,Man City,1,4,AWAY_TEAM,2
2021.0,2021-10-23 00:00:00+00:00,Southampton,Burnley,2,2,DRAW,0
2021.0,2021-10-23 00:00:00+00:00,Chelsea,Norwich,7,0,HOME_TEAM,1
2021.0,2021-10-23 00:00:00+00:00,Everton,Watford,2,5,AWAY_TEAM,2
2021.0,2021-10-23 00:00:00+00:00,Leeds,Wolves,1,1,DRAW,0
2021.0,2021-10-24 00:00:00+00:00,Brentford,Leicester,1,2,AWAY_TEAM,2
2021.0,2021-10-24 00:00:00+00:00,West Ham,Tottenham,1,0,HOME_TEAM,1
2021.0,2021-10-24 00:00:00+00:00,Man United,Liverpool,0,5,AWAY_TEAM,2
2021.0,2021-10-30 00:00:00+00:00,Leicester,Arsenal,0,2,AWAY_TEAM,2
2021.0,2021-10-30 00:00:00+00:00,Burnley,Brentford,3,1,HOME_TEAM,1
2021.0,2021-10-30 00:00:00+00:00,Liverpool,Brighton,2,2,DRAW,0
2021.0,2021-10-30 00:00:00+00:00,Man City,Crystal Palace,0,2,AWAY_TEAM,2
2021.0,2021-10-30 00:00:00+00:00,Newcastle,Chelsea,0,3,AWAY_TEAM,2
2021.0,2021-10-30 00:00:00+00:00,Watford,Southampton,0,1,AWAY_TEAM,2
2021.0,2021-10-30 00:00:00+00:00,Tottenham,Man United,0,3,AWAY_TEAM,2
2021.0,2021-10-31 00:00:00+00:00,Norwich,Leeds,1,2,AWAY_TEAM,2
2021.0,2021-10-31 00:00:00+00:00,Aston Villa,West Ham,1,4,AWAY_TEAM,2
2021.0,2021-11-01 00:00:00+00:00,Wolves,Everton,2,1,HOME_TEAM,1
2021.0,2021-11-05 00:00:00+00:00,Southampton,Aston Villa,1,0,HOME_TEAM,1
2021.0,2021-11-06 00:00:00+00:00,Crystal Palace,Wolves,2,0,HOME_TEAM,1
2021.0,2021-11-06 00:00:00+00:00,Brighton,Newcastle,1,1,DRAW,0
2021.0,2021-11-06 00:00:00+00:00,Chelsea,Burnley,1,1,DRAW,0
2021.0,2021-11-06 00:00:00+00:00,Man United,Man City,0,2,AWAY_TEAM,2
2021.0,2021-11-06 00:00:00+00:00,Brentford,Norwich,1,2,AWAY_TEAM,2
2021.0,2021-11-07 00:00:00+00:00,Arsenal,Watford,1,0,HOME_TEAM,1
2021.0,2021-11-07 00:00:00+00:00,Everton,Tottenham,0,0,DRAW,0
2021.0,2021-11-07 00:00:00+00:00,Leeds,Leicester,1,1,DRAW,0
2021.0,2021-11-07 00:00:00+00:00,West Ham,Liverpool,3,2,HOME_TEAM,1
2021.0,2021-11-20 00:00:00+00:00,Liverpool,Arsenal,4,0,HOME_TEAM,1
2021.0,2021-11-20 00:00:00+00:00,Wolves,West Ham,1,0,HOME_TEAM,1
2021.0,2021-11-20 00:00:00+00:00,Watford,Man United,4,1,HOME_TEAM,1
2021.0,2021-11-20 00:00:00+00:00,Norwich,Southampton,2,1,HOME_TEAM,1
2021.0,2021-11-20 00:00:00+00:00,Burnley,Crystal Palace,3,3,DRAW,0
2021.0,2021-11-20 00:00:00+00:00,Aston Villa,Brighton,2,0,HOME_TEAM,1
2021.0,2021-11-20 00:00:00+00:00,Leicester,Chelsea,0,3,AWAY_TEAM,2
2021.0,2021-11-20 00:00:00+00:00,Newcastle,Brentford,3,3,DRAW,0
2021.0,2021-11-21 00:00:00+00:00,Man City,Everton,3,0,HOME_TEAM,1
2021.0,2021-11-21 00:00:00+00:00,Tottenham,Leeds,2,1,HOME_TEAM,1
2021.0,2021-11-27 00:00:00+00:00,Brighton,Leeds,0,0,DRAW,0
2021.0,2021-11-27 00:00:00+00:00,Norwich,Wolves,0,0,DRAW,0
2021.0,2021-11-27 00:00:00+00:00,Liverpool,Southampton,4,0,HOME_TEAM,1
2021.0,2021-11-27 00:00:00+00:00,Crystal Palace,Aston Villa,1,2,AWAY_TEAM,2
2021.0,2021-11-27 00:00:00+00:00,Arsenal,Newcastle,2,0,HOME_TEAM,1
2021.0,2021-11-28 00:00:00+00:00,Brentford,Everton,1,0,HOME_TEAM,1
2021.0,2021-11-28 00:00:00+00:00,Leicester,Watford,4,2,HOME_TEAM,1
2021.0,2021-11-28 00:00:00+00:00,Man City,West Ham,2,1,HOME_TEAM,1
2021.0,2021-11-28 00:00:00+00:00,Chelsea,Man United,1,1,DRAW,0
2021.0,2021-11-30 00:00:00+00:00,Newcastle,Norwich,1,1,DRAW,0
2021.0,2021-11-30 00:00:00+00:00,Leeds,Crystal Palace,1,0,HOME_TEAM,1
2021.0,2021-12-01 00:00:00+00:00,Everton,Liverpool,1,4,AWAY_TEAM,2
2021.0,2021-12-01 00:00:00+00:00,Aston Villa,Man City,1,2,AWAY_TEAM,2
2021.0,2021-12-01 00:00:00+00:00,Wolves,Burnley,0,0,DRAW,0
2021.0,2021-12-01 00:00:00+00:00,Southampton,Leicester,2,2,DRAW,0
2021.0,2021-12-01 00:00:00+00:00,Watford,Chelsea,1,2,AWAY_TEAM,2
2021.0,2021-12-01 00:00:00+00:00,West Ham,Brighton,1,1,DRAW,0
2021.0,2021-12-02 00:00:00+00:00,Tottenham,Brentford,2,0,HOME_TEAM,1
2021.0,2021-12-02 00:00:00+00:00,Man United,Arsenal,3,2,HOME_TEAM,1
2021.0,2021-12-04 00:00:00+00:00,Wolves,Liverpool,0,1,AWAY_TEAM,2
2021.0,2021-12-04 00:00:00+00:00,Southampton,Brighton,1,1,DRAW,0
2021.0,2021-12-04 00:00:00+00:00,Watford,Man City,1,3,AWAY_TEAM,2
2021.0,2021-12-04 00:00:00+00:00,West Ham,Chelsea,3,2,HOME_TEAM,1
2021.0,2021-12-04 00:00:00+00:00,Newcastle,Burnley,1,0,HOME_TEAM,1
2021.0,2021-12-05 00:00:00+00:00,Leeds,Brentford,2,2,DRAW,0
2021.0,2021-12-05 00:00:00+00:00,Man United,Crystal Palace,1,0,HOME_TEAM,1
2021.0,2021-12-05 00:00:00+00:00,Tottenham,Norwich,3,0,HOME_TEAM,1
2021.0,2021-12-05 00:00:00+00:00,Aston Villa,Leicester,2,1,HOME_TEAM,1
2021.0,2021-12-06 00:00:00+00:00,Everton,Arsenal,2,1,HOME_TEAM,1
2021.0,2021-12-10 00:00:00+00:00,Brentford,Watford,2,1,HOME_TEAM,1
2021.0,2021-12-11 00:00:00+00:00,Norwich,Man United,0,1,AWAY_TEAM,2
2021.0,2021-12-11 00:00:00+00:00,Liverpool,Aston Villa,1,0,HOME_TEAM,1
2021.0,2021-12-11 00:00:00+00:00,Arsenal,Southampton,3,0,HOME_TEAM,1
2021.0,2021-12-11 00:00:00+00:00,Man City,Wolves,1,0,HOME_TEAM,1
2021.0,2021-12-11 00:00:00+00:00,Chelsea,Leeds,3,2,HOME_TEAM,1
2021.0,2021-12-12 00:00:00+00:00,Burnley,West Ham,0,0,DRAW,0
2021.0,2021-12-12 00:00:00+00:00,Leicester,Newcastle,4,0,HOME_TEAM,1
2021.0,2021-12-12 00:00:00+00:00,Crystal Palace,Everton,3,1,HOME_TEAM,1
2021.0,2021-12-14 00:00:00+00:00,Man City,Leeds,7,0,HOME_TEAM,1
2021.0,2021-12-14 00:00:00+00:00,Norwich,Aston Villa,0,2,AWAY_TEAM,2
2021.0,2021-12-15 00:00:00+00:00,Crystal Palace,Southampton,2,2,DRAW,0
2021.0,2021-12-15 00:00:00+00:00,Arsenal,West Ham,2,0,HOME_TEAM,1
2021.0,2021-12-15 00:00:00+00:00,Brighton,Wolves,0,1,AWAY_TEAM,2
2021.0,2021-12-16 00:00:00+00:00,Chelsea,Everton,1,1,DRAW,0
2021.0,2021-12-16 00:00:00+00:00,Liverpool,Newcastle,3,1,HOME_TEAM,1
2021.0,2021-12-18 00:00:00+00:00,Leeds,Arsenal,1,4,AWAY_TEAM,2
2021.0,2021-12-19 00:00:00+00:00,Newcastle,Man City,0,4,AWAY_TEAM,2
2021.0,2021-12-19 00:00:00+00:00,Wolves,Chelsea,0,0,DRAW,0
2021.0,2021-12-19 00:00:00+00:00,Tottenham,Liverpool,2,2,DRAW,0
2021.0,2021-12-26 00:00:00+00:00,West Ham,Southampton,2,3,AWAY_TEAM,2
2021.0,2021-12-26 00:00:00+00:00,Brighton,Brentford,2,0,HOME_TEAM,1
2021.0,2021-12-26 00:00:00+00:00,Aston Villa,Chelsea,1,3,AWAY_TEAM,2
2021.0,2021-12-26 00:00:00+00:00,Tottenham,Crystal Palace,3,0,HOME_TEAM,1
2021.0,2021-12-26 00:00:00+00:00,Norwich,Arsenal,0,5,AWAY_TEAM,2
2021.0,2021-12-26 00:00:00+00:00,Man City,Leicester,6,3,HOME_TEAM,1
2021.0,2021-12-27 00:00:00+00:00,Newcastle,Man United,1,1,DRAW,0
2021.0,2021-12-28 00:00:00+00:00,Crystal Palace,Norwich,3,0,HOME_TEAM,1
2021.0,2021-12-28 00:00:00+00:00,Southampton,Tottenham,1,1,DRAW,0
2021.0,2021-12-28 00:00:00+00:00,Watford,West Ham,1,4,AWAY_TEAM,2
2021.0,2021-12-28 00:00:00+00:00,Leicester,Liverpool,1,0,HOME_TEAM,1
2021.0,2021-12-29 00:00:00+00:00,Chelsea,Brighton,1,1,DRAW,0
2021.0,2021-12-29 00:00:00+00:00,Brentford,Man City,0,1,AWAY_TEAM,2
2021.0,2021-12-30 00:00:00+00:00,Man United,Burnley,3,1,HOME_TEAM,1
2021.0,2022-01-01 00:00:00+00:00,Watford,Tottenham,0,1,AWAY_TEAM,2
2021.0,2022-01-01 00:00:00+00:00,Crystal Palace,West Ham,2,3,AWAY_TEAM,2
2021.0,2022-01-01 00:00:00+00:00,Arsenal,Man City,1,2,AWAY_TEAM,2
2021.0,2022-01-02 00:00:00+00:00,Leeds,Burnley,3,1,HOME_TEAM,1
2021.0,2022-01-02 00:00:00+00:00,Chelsea,Liverpool,2,2,DRAW,0
2021.0,2022-01-02 00:00:00+00:00,Brentford,Aston Villa,2,1,HOME_TEAM,1
2021.0,2022-01-02 00:00:00+00:00,Everton,Brighton,2,3,AWAY_TEAM,2
2021.0,2022-01-03 00:00:00+00:00,Man United,Wolves,0,1,AWAY_TEAM,2
2021.0,2022-01-11 00:00:00+00:00,Southampton,Brentford,4,1,HOME_TEAM,1
2021.0,2022-01-12 00:00:00+00:00,West Ham,Norwich,2,0,HOME_TEAM,1
2021.0,2022-01-14 00:00:00+00:00,Brighton,Crystal Palace,1,1,DRAW,0
2021.0,2022-01-15 00:00:00+00:00,Man City,Chelsea,1,0,HOME_TEAM,1
2021.0,2022-01-15 00:00:00+00:00,Newcastle,Watford,1,1,DRAW,0
2021.0,2022-01-15 00:00:00+00:00,Norwich,Everton,2,1,HOME_TEAM,1
2021.0,2022-01-15 00:00:00+00:00,Wolves,Southampton,3,1,HOME_TEAM,1
2021.0,2022-01-15 00:00:00+00:00,Aston Villa,Man United,2,2,DRAW,0
2021.0,2022-01-16 00:00:00+00:00,West Ham,Leeds,2,3,AWAY_TEAM,2
2021.0,2022-01-16 00:00:00+00:00,Liverpool,Brentford,3,0,HOME_TEAM,1
2021.0,2022-01-18 00:00:00+00:00,Brighton,Chelsea,1,1,DRAW,0
2021.0,2022-01-19 00:00:00+00:00,Leicester,Tottenham,2,3,AWAY_TEAM,2
2021.0,2022-01-19 00:00:00+00:00,Brentford,Man United,1,3,AWAY_TEAM,2
2021.0,2022-01-21 00:00:00+00:00,Watford,Norwich,0,3,AWAY_TEAM,2
2021.0,2022-01-22 00:00:00+00:00,Everton,Aston Villa,0,1,AWAY_TEAM,2
2021.0,2022-01-22 00:00:00+00:00,Brentford,Wolves,1,2,AWAY_TEAM,2
2021.0,2022-01-22 00:00:00+00:00,Leeds,Newcastle,0,1,AWAY_TEAM,2
2021.0,2022-01-22 00:00:00+00:00,Man United,West Ham,1,0,HOME_TEAM,1
2021.0,2022-01-22 00:00:00+00:00,Southampton,Man City,1,1,DRAW,0
2021.0,2022-01-23 00:00:00+00:00,Chelsea,Tottenham,2,0,HOME_TEAM,1
2021.0,2022-01-23 00:00:00+00:00,Leicester,Brighton,1,1,DRAW,0
2021.0,2022-01-23 00:00:00+00:00,Arsenal,Burnley,0,0,DRAW,0
2021.0,2022-01-23 00:00:00+00:00,Crystal Palace,Liverpool,1,3,AWAY_TEAM,2
2021.0,2022-02-05 00:00:00+00:00,Burnley,Watford,0,0,DRAW,0
2021.0,2022-02-08 00:00:00+00:00,Newcastle,Everton,3,1,HOME_TEAM,1
2021.0,2022-02-08 00:00:00+00:00,West Ham,Watford,1,0,HOME_TEAM,1
2021.0,2022-02-08 00:00:00+00:00,Burnley,Man United,1,1,DRAW,0
2021.0,2022-02-09 00:00:00+00:00,Aston Villa,Leeds,3,3,DRAW,0
2021.0,2022-02-09 00:00:00+00:00,Man City,Brentford,2,0,HOME_TEAM,1
2021.0,2022-02-09 00:00:00+00:00,Norwich,Crystal Palace,1,1,DRAW,0
2021.0,2022-02-09 00:00:00+00:00,Tottenham,Southampton,2,3,AWAY_TEAM,2
2021.0,2022-02-10 00:00:00+00:00,Liverpool,Leicester,2,0,HOME_TEAM,1
2021.0,2022-02-10 00:00:00+00:00,Wolves,Arsenal,0,1,AWAY_TEAM,2
2021.0,2022-02-12 00:00:00+00:00,Man United,Southampton,1,1,DRAW,0
2021.0,2022-02-12 00:00:00+00:00,Brentford,Crystal Palace,0,0,DRAW,0
2021.0,2022-02-12 00:00:00+00:00,Everton,Leeds,3,0,HOME_TEAM,1
2021.0,2022-02-12 00:00:00+00:00,Watford,Brighton,0,2,AWAY_TEAM,2
2021.0,2022-02-12 00:00:00+00:00,Norwich,Man City,0,4,AWAY_TEAM,2
2021.0,2022-02-13 00:00:00+00:00,Leicester,West Ham,2,2,DRAW,0
2021.0,2022-02-13 00:00:00+00:00,Tottenham,Wolves,0,2,AWAY_TEAM,2
2021.0,2022-02-13 00:00:00+00:00,Newcastle,Aston Villa,1,0,HOME_TEAM,1
2021.0,2022-02-13 00:00:00+00:00,Burnley,Liverpool,0,1,AWAY_TEAM,2
2021.0,2022-02-15 00:00:00+00:00,Man United,Brighton,2,0,HOME_TEAM,1
2021.0,2022-02-19 00:00:00+00:00,Southampton,Everton,2,0,HOME_TEAM,1
2021.0,2022-02-19 00:00:00+00:00,Liverpool,Norwich,3,1,HOME_TEAM,1
2021.0,2022-02-19 00:00:00+00:00,Crystal Palace,Chelsea,0,1,AWAY_TEAM,2
2021.0,2022-02-19 00:00:00+00:00,Man City,Tottenham,2,3,AWAY_TEAM,2
2021.0,2022-02-19 00:00:00+00:00,Aston Villa,Watford,0,1,AWAY_TEAM,2
2021.0,2022-02-19 00:00:00+00:00,Arsenal,Brentford,2,1,HOME_TEAM,1
2021.0,2022-02-19 00:00:00+00:00,West Ham,Newcastle,1,1,DRAW,0
2021.0,2022-02-19 00:00:00+00:00,Brighton,Burnley,0,3,AWAY_TEAM,2
2021.0,2022-02-20 00:00:00+00:00,Leeds,Man United,2,4,AWAY_TEAM,2
2021.0,2022-02-20 00:00:00+00:00,Wolves,Leicester,2,1,HOME_TEAM,1
2021.0,2022-02-23 00:00:00+00:00,Burnley,Tottenham,1,0,HOME_TEAM,1
2021.0,2022-02-23 00:00:00+00:00,Watford,Crystal Palace,1,4,AWAY_TEAM,2
2021.0,2022-02-23 00:00:00+00:00,Liverpool,Leeds,6,0,HOME_TEAM,1
2021.0,2022-02-24 00:00:00+00:00,Arsenal,Wolves,2,1,HOME_TEAM,1
2021.0,2022-02-25 00:00:00+00:00,Southampton,Norwich,2,0,HOME_TEAM,1
2021.0,2022-02-26 00:00:00+00:00,Brighton,Aston Villa,0,2,AWAY_TEAM,2
2021.0,2022-02-26 00:00:00+00:00,Everton,Man City,0,1,AWAY_TEAM,2
2021.0,2022-02-26 00:00:00+00:00,Man United,Watford,0,0,DRAW,0
2021.0,2022-02-26 00:00:00+00:00,Crystal Palace,Burnley,1,1,DRAW,0
2021.0,2022-02-26 00:00:00+00:00,Brentford,Newcastle,0,2,AWAY_TEAM,2
2021.0,2022-02-26 00:00:00+00:00,Leeds,Tottenham,0,4,AWAY_TEAM,2
2021.0,2022-02-27 00:00:00+00:00,West Ham,Wolves,1,0,HOME_TEAM,1
2021.0,2022-03-01 00:00:00+00:00,Burnley,Leicester,0,2,AWAY_TEAM,2
2021.0,2022-03-05 00:00:00+00:00,Liverpool,West Ham,1,0,HOME_TEAM,1
2021.0,2022-03-05 00:00:00+00:00,Norwich,Brentford,1,3,AWAY_TEAM,2
2021.0,2022-03-05 00:00:00+00:00,Newcastle,Brighton,2,1,HOME_TEAM,1
2021.0,2022-03-05 00:00:00+00:00,Wolves,Crystal Palace,0,2,AWAY_TEAM,2
2021.0,2022-03-05 00:00:00+00:00,Aston Villa,Southampton,4,0,HOME_TEAM,1
2021.0,2022-03-05 00:00:00+00:00,Leicester,Leeds,1,0,HOME_TEAM,1
2021.0,2022-03-05 00:00:00+00:00,Burnley,Chelsea,0,4,AWAY_TEAM,2
2021.0,2022-03-06 00:00:00+00:00,Watford,Arsenal,2,3,AWAY_TEAM,2
2021.0,2022-03-06 00:00:00+00:00,Man City,Man United,4,1,HOME_TEAM,1
2021.0,2022-03-07 00:00:00+00:00,Tottenham,Everton,5,0,HOME_TEAM,1
2021.0,2022-03-10 00:00:00+00:00,Leeds,Aston Villa,0,3,AWAY_TEAM,2
2021.0,2022-03-10 00:00:00+00:00,Norwich,Chelsea,1,3,AWAY_TEAM,2
2021.0,2022-03-10 00:00:00+00:00,Southampton,Newcastle,1,2,AWAY_TEAM,2
2021.0,2022-03-10 00:00:00+00:00,Wolves,Watford,4,0,HOME_TEAM,1
2021.0,2022-03-12 00:00:00+00:00,Man United,Tottenham,3,2,HOME_TEAM,1
2021.0,2022-03-12 00:00:00+00:00,Brentford,Burnley,2,0,HOME_TEAM,1
2021.0,2022-03-12 00:00:00+00:00,Brighton,Liverpool,0,2,AWAY_TEAM,2
2021.0,2022-03-13 00:00:00+00:00,Chelsea,Newcastle,1,0,HOME_TEAM,1
2021.0,2022-03-13 00:00:00+00:00,Everton,Wolves,0,1,AWAY_TEAM,2
2021.0,2022-03-13 00:00:00+00:00,Leeds,Norwich,2,1,HOME_TEAM,1
2021.0,2022-03-13 00:00:00+00:00,Southampton,Watford,1,2,AWAY_TEAM,2
2021.0,2022-03-13 00:00:00+00:00,West Ham,Aston Villa,2,1,HOME_TEAM,1
2021.0,2022-03-13 00:00:00+00:00,Arsenal,Leicester,2,0,HOME_TEAM,1
2021.0,2022-03-14 00:00:00+00:00,Crystal Palace,Man City,0,0,DRAW,0
2021.0,2022-03-16 00:00:00+00:00,Arsenal,Liverpool,0,2,AWAY_TEAM,2
2021.0,2022-03-16 00:00:00+00:00,Brighton,Tottenham,0,2,AWAY_TEAM,2
2021.0,2022-03-17 00:00:00+00:00,Everton,Newcastle,1,0,HOME_TEAM,1
2021.0,2022-03-18 00:00:00+00:00,Wolves,Leeds,2,3,AWAY_TEAM,2
2021.0,2022-03-19 00:00:00+00:00,Aston Villa,Arsenal,0,1,AWAY_TEAM,2
2021.0,2022-03-20 00:00:00+00:00,Leicester,Brentford,2,1,HOME_TEAM,1
2021.0,2022-03-20 00:00:00+00:00,Tottenham,West Ham,3,1,HOME_TEAM,1
2021.0,2022-04-02 00:00:00+00:00,Man United,Leicester,1,1,DRAW,0
2021.0,2022-04-02 00:00:00+00:00,Leeds,Southampton,1,1,DRAW,0
2021.0,2022-04-02 00:00:00+00:00,Chelsea,Brentford,1,4,AWAY_TEAM,2
2021.0,2022-04-02 00:00:00+00:00,Wolves,Aston Villa,2,1,HOME_TEAM,1
2021.0,2022-04-02 00:00:00+00:00,Brighton,Norwich,0,0,DRAW,0
2021.0,2022-04-02 00:00:00+00:00,Liverpool,Watford,2,0,HOME_TEAM,1
2021.0,2022-04-02 00:00:00+00:00,Burnley,Man City,0,2,AWAY_TEAM,2
2021.0,2022-04-03 00:00:00+00:00,West Ham,Everton,2,1,HOME_TEAM,1
2021.0,2022-04-03 00:00:00+00:00,Tottenham,Newcastle,5,1,HOME_TEAM,1
2021.0,2022-04-04 00:00:00+00:00,Crystal Palace,Arsenal,3,0,HOME_TEAM,1
2021.0,2022-04-06 00:00:00+00:00,Burnley,Everton,3,2,HOME_TEAM,1
2021.0,2022-04-08 00:00:00+00:00,Newcastle,Wolves,1,0,HOME_TEAM,1
2021.0,2022-04-09 00:00:00+00:00,Aston Villa,Tottenham,0,4,AWAY_TEAM,2
2021.0,2022-04-09 00:00:00+00:00,Watford,Leeds,0,3,AWAY_TEAM,2
2021.0,2022-04-09 00:00:00+00:00,Southampton,Chelsea,0,6,AWAY_TEAM,2
2021.0,2022-04-09 00:00:00+00:00,Everton,Man United,1,0,HOME_TEAM,1
2021.0,2022-04-09 00:00:00+00:00,Arsenal,Brighton,1,2,AWAY_TEAM,2
2021.0,2022-04-10 00:00:00+00:00,Brentford,West Ham,2,0,HOME_TEAM,1
2021.0,2022-04-10 00:00:00+00:00,Leicester,Crystal Palace,2,1,HOME_TEAM,1
2021.0,2022-04-10 00:00:00+00:00,Norwich,Burnley,2,0,HOME_TEAM,1
2021.0,2022-04-10 00:00:00+00:00,Man City,Liverpool,2,2,DRAW,0
2021.0,2022-04-16 00:00:00+00:00,Watford,Brentford,1,2,AWAY_TEAM,2
2021.0,2022-04-16 00:00:00+00:00,Tottenham,Brighton,0,1,AWAY_TEAM,2
2021.0,2022-04-16 00:00:00+00:00,Man United,Norwich,3,2,HOME_TEAM,1
2021.0,2022-04-16 00:00:00+00:00,Southampton,Arsenal,1,0,HOME_TEAM,1
2021.0,2022-04-17 00:00:00+00:00,West Ham,Burnley,1,1,DRAW,0
2021.0,2022-04-17 00:00:00+00:00,Newcastle,Leicester,2,1,HOME_TEAM,1
2021.0,2022-04-19 00:00:00+00:00,Liverpool,Man United,4,0,HOME_TEAM,1
2021.0,2022-04-20 00:00:00+00:00,Chelsea,Arsenal,2,4,AWAY_TEAM,2
2021.0,2022-04-20 00:00:00+00:00,Everton,Leicester,1,1,DRAW,0
2021.0,2022-04-20 00:00:00+00:00,Newcastle,Crystal Palace,1,0,HOME_TEAM,1
2021.0,2022-04-20 00:00:00+00:00,Man City,Brighton,3,0,HOME_TEAM,1
2021.0,2022-04-21 00:00:00+00:00,Burnley,Southampton,2,0,HOME_TEAM,1
2021.0,2022-04-23 00:00:00+00:00,Brentford,Tottenham,0,0,DRAW,0
2021.0,2022-04-23 00:00:00+00:00,Man City,Watford,5,1,HOME_TEAM,1
2021.0,2022-04-23 00:00:00+00:00,Norwich,Newcastle,0,3,AWAY_TEAM,2
2021.0,2022-04-23 00:00:00+00:00,Arsenal,Man United,3,1,HOME_TEAM,1
2021.0,2022-04-23 00:00:00+00:00,Leicester,Aston Villa,0,0,DRAW,0
2021.0,2022-04-24 00:00:00+00:00,Brighton,Southampton,2,2,DRAW,0
2021.0,2022-04-24 00:00:00+00:00,Burnley,Wolves,1,0,HOME_TEAM,1
2021.0,2022-04-24 00:00:00+00:00,Chelsea,West Ham,1,0,HOME_TEAM,1
2021.0,2022-04-24 00:00:00+00:00,Liverpool,Everton,2,0,HOME_TEAM,1
2021.0,2022-04-25 00:00:00+00:00,Crystal Palace,Leeds,0,0,DRAW,0
2021.0,2022-04-28 00:00:00+00:00,Man United,Chelsea,1,1,DRAW,0
2021.0,2022-04-30 00:00:00+00:00,Wolves,Brighton,0,3,AWAY_TEAM,2
2021.0,2022-04-30 00:00:00+00:00,Leeds,Man City,0,4,AWAY_TEAM,2
2021.0,2022-04-30 00:00:00+00:00,Watford,Burnley,1,2,AWAY_TEAM,2
